EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-20141329368,1/12/2014 5:00:00 AM,Brookhaven-Amesbury (30),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141328758,1/11/2014 5:00:00 AM,Bedford Park-Nortown (39),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141328608,1/11/2014 5:00:00 AM,Centennial Scarborough (133),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141338918,1/13/2014 5:00:00 AM,Yorkdale-Glen Park (31),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141338466,1/12/2014 5:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141337728,1/13/2014 5:00:00 AM,Agincourt South-Malvern West (128),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141336718,1/13/2014 5:00:00 AM,Oakridge (121),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141337289,1/13/2014 5:00:00 AM,Agincourt South-Malvern West (128),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141333049,1/13/2014 5:00:00 AM,Wellington Place (164),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141332570,1/12/2014 5:00:00 AM,Agincourt South-Malvern West (128),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141343973,1/14/2014 5:00:00 AM,Cliffcrest (123),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141340842,11/23/2013 5:00:00 AM,West Humber-Clairville (1),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141342128,1/10/2014 5:00:00 AM,St.Andrew-Windfields (40),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141342057,1/13/2014 5:00:00 AM,Junction-Wallace Emerson (171),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141341953,1/14/2014 5:00:00 AM,Church-Wellesley (167),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141340020,1/13/2014 5:00:00 AM,Humewood-Cedarvale (106),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141339935,1/13/2014 5:00:00 AM,Forest Hill North (102),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141345035,1/14/2014 5:00:00 AM,Glenfield-Jane Heights (25),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141344195,1/14/2014 5:00:00 AM,Hillcrest Village (48),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141345601,1/15/2014 5:00:00 AM,Weston (113),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141348196,1/15/2014 5:00:00 AM,Clairlea-Birchmount (120),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141348069,1/15/2014 5:00:00 AM,Bathurst Manor (34),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141347208,1/15/2014 5:00:00 AM,New Toronto (18),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141350017,1/15/2014 5:00:00 AM,Stonegate-Queensway (16),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141350047,1/15/2014 5:00:00 AM,West Humber-Clairville (1),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141354240,1/15/2014 5:00:00 AM,Milliken (130),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141354333,1/15/2014 5:00:00 AM,Willowridge-Martingrove-Richview (7),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141353992,1/16/2014 5:00:00 AM,Stonegate-Queensway (16),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141354653,1/16/2014 5:00:00 AM,York University Heights (27),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141356876,1/16/2014 5:00:00 AM,Don Valley Village (47),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141356253,1/16/2014 5:00:00 AM,Oakridge (121),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141356860,1/16/2014 5:00:00 AM,Newtonbrook East (50),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141353819,1/15/2014 5:00:00 AM,York University Heights (27),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141352710,1/15/2014 5:00:00 AM,Glenfield-Jane Heights (25),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141358649,1/16/2014 5:00:00 AM,Weston-Pelham Park (91),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141358921,1/16/2014 5:00:00 AM,High Park-Swansea (87),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141359879,1/17/2014 5:00:00 AM,Lambton Baby Point (114),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141360323,1/10/2014 5:00:00 AM,Kensington-Chinatown (78),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141360197,1/16/2014 5:00:00 AM,Woburn North (142),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141359352,1/16/2014 5:00:00 AM,Weston (113),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141360638,1/17/2014 5:00:00 AM,Corso Italia-Davenport (92),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141361802,1/16/2014 5:00:00 AM,Palmerston-Little Italy (80),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141362049,1/17/2014 5:00:00 AM,Islington (158),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141363422,1/17/2014 5:00:00 AM,Willowridge-Martingrove-Richview (7),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141365154,1/17/2014 5:00:00 AM,Humber Summit (21),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141365695,1/17/2014 5:00:00 AM,Humber Heights-Westmount (8),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141366000,1/17/2014 5:00:00 AM,Eringate-Centennial-West Deane (11),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141366677,1/18/2014 5:00:00 AM,Cliffcrest (123),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
GO-20141359460,1/16/2014 5:00:00 AM,Bridle Path-Sunnybrook-York Mills (41),Auto Theft,Theft Of Motor Vehicle,NA,NA,NA,NA
