EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-20192170255,11/9/2019 5:00:00 AM,Weston (113),NA,NA,0,0,Firearm Discharge,NA
GO-20192170010,11/9/2019 5:00:00 AM,Little Portugal (84),NA,NA,0,0,Firearm Discharge,NA
GO-20192178633,11/11/2019 5:00:00 AM,Brookhaven-Amesbury (30),NA,NA,0,0,Firearm Discharge,NA
GO-20192196608,11/13/2019 5:00:00 AM,South Riverdale (70),NA,NA,0,0,Firearm Discharge,NA
GO-20192199214,11/14/2019 5:00:00 AM,York University Heights (27),NA,NA,0,2,Shooting,NA
GO-20192216522,11/14/2019 5:00:00 AM,High Park-Swansea (87),NA,NA,0,0,Firearm Discharge,NA
GO-20192207030,11/14/2019 5:00:00 AM,Glenfield-Jane Heights (25),NA,NA,0,0,Firearm Discharge,NA
GO-20192226096,11/15/2019 5:00:00 AM,Wexford/Maryvale (119),NA,NA,0,0,Firearm Discharge,NA
GO-20192212187,11/16/2019 5:00:00 AM,Oakwood Village (107),NA,NA,1,0,Shooting,NA
GO-20192222536,11/17/2019 5:00:00 AM,Mount Pleasant East (99),NA,NA,0,1,Shooting,NA
GO-20192229375,11/18/2019 5:00:00 AM,Oakridge (121),NA,NA,0,0,Firearm Discharge,NA
GO-20192231048,11/18/2019 5:00:00 AM,Agincourt South-Malvern West (128),NA,NA,0,1,Shooting,NA
GO-20192231247,11/19/2019 5:00:00 AM,Bridle Path-Sunnybrook-York Mills (41),NA,NA,0,1,Shooting,NA
GO-20192245786,11/21/2019 5:00:00 AM,Rexdale-Kipling (4),NA,NA,0,0,Firearm Discharge,NA
GO-20192251920,11/22/2019 5:00:00 AM,Golfdale-Cedarbrae-Woburn (141),NA,NA,0,1,Shooting,NA
GO-20192259584,11/23/2019 5:00:00 AM,Trinity-Bellwoods (81),NA,NA,0,1,Shooting,NA
GO-20192263515,11/23/2019 5:00:00 AM,Eglinton East (138),NA,NA,1,0,Shooting,NA
GO-20192277147,11/24/2019 5:00:00 AM,West Rouge (143),NA,NA,0,0,Firearm Discharge,NA
GO-20192286207,11/26/2019 5:00:00 AM,Scarborough Village (139),NA,NA,0,0,Firearm Discharge,NA
GO-20192293136,11/27/2019 5:00:00 AM,Black Creek (24),NA,NA,0,0,Firearm Discharge,NA
GO-20192313204,11/30/2019 5:00:00 AM,L'Amoreaux West (147),NA,NA,0,0,Firearm Discharge,NA
GO-20192314522,11/30/2019 5:00:00 AM,Englemount-Lawrence (32),NA,NA,0,0,Firearm Discharge,NA
GO-20192314748,11/30/2019 5:00:00 AM,Downsview (155),NA,NA,0,0,Firearm Discharge,NA
GO-20192315759,12/1/2019 5:00:00 AM,Kensington-Chinatown (78),NA,NA,0,0,Firearm Discharge,NA
GO-20192334459,12/3/2019 5:00:00 AM,Englemount-Lawrence (32),NA,NA,0,0,Firearm Discharge,NA
GO-20192348939,12/5/2019 5:00:00 AM,Elms-Old Rexdale (5),NA,NA,0,1,Shooting,NA
GO-20192344607,12/5/2019 5:00:00 AM,Humber Summit (21),NA,NA,0,1,Shooting,NA
GO-20192361770,12/7/2019 5:00:00 AM,Humber Summit (21),NA,NA,1,2,Shooting,NA
GO-20192368810,12/8/2019 5:00:00 AM,Humber Summit (21),NA,NA,0,1,Shooting,NA
GO-20192368719,12/8/2019 5:00:00 AM,Glenfield-Jane Heights (25),NA,NA,0,0,Firearm Discharge,NA
GO-20192390277,12/11/2019 5:00:00 AM,Bayview Woods-Steeles (49),NA,NA,1,0,Shooting,NA
GO-20192391323,12/12/2019 5:00:00 AM,Flemingdon Park (44),NA,NA,0,0,Firearm Discharge,NA
GO-20192392044,12/12/2019 5:00:00 AM,Englemount-Lawrence (32),NA,NA,0,0,Firearm Discharge,NA
GO-20192398025,12/12/2019 5:00:00 AM,Playter Estates-Danforth (67),NA,NA,0,1,Shooting,NA
GO-20192398297,12/12/2019 5:00:00 AM,Glenfield-Jane Heights (25),NA,NA,0,1,Shooting,NA
GO-20192412908,12/15/2019 5:00:00 AM,Downsview (155),NA,NA,1,0,Shooting,NA
GO-20192413538,12/15/2019 5:00:00 AM,Blake-Jones (69),NA,NA,0,0,Firearm Discharge,NA
GO-20192425488,12/16/2019 5:00:00 AM,Glenfield-Jane Heights (25),NA,NA,0,1,Shooting,NA
GO-20192432532,12/17/2019 5:00:00 AM,Bridle Path-Sunnybrook-York Mills (41),NA,NA,0,0,Firearm Discharge,NA
GO-20192427566,12/17/2019 5:00:00 AM,Malvern West (145),NA,NA,0,0,Firearm Discharge,NA
GO-20192439136,12/18/2019 5:00:00 AM,Morningside (135),NA,NA,0,1,Shooting,NA
GO-20192447061,12/19/2019 5:00:00 AM,Agincourt North (129),NA,NA,0,0,Firearm Discharge,NA
GO-20192460039,12/21/2019 5:00:00 AM,Thorncliffe Park (55),NA,NA,0,2,Shooting,NA
GO-20192466916,12/22/2019 5:00:00 AM,South Riverdale (70),NA,NA,0,0,Firearm Discharge,NA
GO-20192467915,12/23/2019 5:00:00 AM,West Humber-Clairville (1),NA,NA,0,0,Firearm Discharge,NA
GO-20192505499,12/23/2019 5:00:00 AM,Mount Olive-Silverstone-Jamestown (2),NA,NA,0,0,Firearm Discharge,NA
GO-20192474709,12/24/2019 5:00:00 AM,Westminster-Branson (35),NA,NA,0,1,Shooting,NA
GO-20192474441,12/24/2019 5:00:00 AM,Thorncliffe Park (55),NA,NA,0,1,Shooting,NA
GO-20192474963,12/24/2019 5:00:00 AM,L'Amoreaux West (147),NA,NA,0,0,Firearm Discharge,NA
GO-20192477796,12/24/2019 5:00:00 AM,Glenfield-Jane Heights (25),NA,NA,0,1,Shooting,NA
GO-20192474916,12/24/2019 5:00:00 AM,Yorkdale-Glen Park (31),NA,NA,0,0,Firearm Discharge,NA
GO-20192489369,12/26/2019 5:00:00 AM,Briar Hill-Belgravia (108),NA,NA,0,1,Shooting,NA
GO-20192484713,12/26/2019 5:00:00 AM,South Riverdale (70),NA,NA,0,1,Shooting,NA
GO-20192490349,12/27/2019 5:00:00 AM,Etobicoke West Mall (13),NA,NA,1,0,Shooting,NA
GO-20192499005,12/27/2019 5:00:00 AM,Elms-Old Rexdale (5),NA,NA,0,0,Firearm Discharge,NA
GO-20192511430,12/28/2019 5:00:00 AM,Morningside Heights (144),NA,NA,0,0,Firearm Discharge,NA
GO-20192505542,12/29/2019 5:00:00 AM,The Beaches (63),NA,NA,0,0,Firearm Discharge,NA
GO-20192503671,12/29/2019 5:00:00 AM,Eglinton East (138),NA,NA,1,0,Shooting,NA
GO-20192509002,12/30/2019 5:00:00 AM,Englemount-Lawrence (32),NA,NA,0,0,Firearm Discharge,NA
GO-20192509019,12/30/2019 5:00:00 AM,Clairlea-Birchmount (120),NA,NA,0,0,Firearm Discharge,NA
GO-20192508970,12/30/2019 5:00:00 AM,Mount Dennis (115),NA,NA,0,0,Firearm Discharge,NA
GO-20192520736,12/31/2019 5:00:00 AM,Malvern West (145),NA,NA,1,0,Shooting,NA
GO-20192516547,12/31/2019 5:00:00 AM,Glenfield-Jane Heights (25),NA,NA,0,2,Shooting,NA
GO-20205967,1/1/2020 5:00:00 AM,Regent Park (72),NA,NA,1,1,Shooting,NA
GO-202012411,1/2/2020 5:00:00 AM,Newtonbrook East (50),NA,NA,0,0,Firearm Discharge,NA
