EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-20061603174,10/21/2006 4:00:00 AM,Highland Creek (134),NA,NA,NA,NA,NA,NA
GO-20061877732,10/27/2006 4:00:00 AM,Stonegate-Queensway (16),NA,NA,NA,NA,NA,NA
GO-20061787320,10/27/2006 4:00:00 AM,Wellington Place (164),NA,NA,NA,NA,NA,NA
GO-20061470621,11/5/2006 5:00:00 AM,Victoria Village (43),NA,NA,NA,NA,NA,NA
GO-20061470621,11/5/2006 5:00:00 AM,Victoria Village (43),NA,NA,NA,NA,NA,NA
GO-20061448992,11/14/2006 5:00:00 AM,Malvern West (145),NA,NA,NA,NA,NA,NA
GO-20061945800,11/25/2006 5:00:00 AM,High Park-Swansea (87),NA,NA,NA,NA,NA,NA
GO-20061796411,12/3/2006 5:00:00 AM,Harbourfront-CityPlace (165),NA,NA,NA,NA,NA,NA
GO-20061462848,12/3/2006 5:00:00 AM,Morningside Heights (144),NA,NA,NA,NA,NA,NA
GO-20061451923,12/20/2006 5:00:00 AM,Regent Park (72),NA,NA,NA,NA,NA,NA
GO-20061501929,12/25/2006 5:00:00 AM,South Parkdale (85),NA,NA,NA,NA,NA,NA
GO-20061490523,12/26/2006 5:00:00 AM,Rexdale-Kipling (4),NA,NA,NA,NA,NA,NA
GO-20061932560,12/27/2006 5:00:00 AM,Black Creek (24),NA,NA,NA,NA,NA,NA
GO-20071875060,1/1/2007 5:00:00 AM,Malvern West (145),NA,NA,NA,NA,NA,NA
GO-20071763040,1/11/2007 5:00:00 AM,Flemingdon Park (44),NA,NA,NA,NA,NA,NA
GO-20071441479,1/11/2007 5:00:00 AM,Weston (113),NA,NA,NA,NA,NA,NA
GO-20071993783,1/14/2007 5:00:00 AM,Agincourt South-Malvern West (128),NA,NA,NA,NA,NA,NA
GO-20071492036,1/20/2007 5:00:00 AM,Rockcliffe-Smythe (111),NA,NA,NA,NA,NA,NA
GO-20071925141,2/4/2007 5:00:00 AM,Cliffcrest (123),NA,NA,NA,NA,NA,NA
GO-20073654724,2/11/2007 5:00:00 AM,St Lawrence-East Bayfront-The Islands (166),NA,NA,NA,NA,NA,NA
GO-20071896894,2/14/2007 5:00:00 AM,Oakdale-Beverley Heights (154),NA,NA,NA,NA,NA,NA
GO-20072425942,2/22/2007 5:00:00 AM,Islington (158),NA,NA,NA,NA,NA,NA
GO-20072061133,3/9/2007 5:00:00 AM,Clairlea-Birchmount (120),NA,NA,NA,NA,NA,NA
GO-20072065992,3/15/2007 4:00:00 AM,Humbermede (22),NA,NA,NA,NA,NA,NA
GO-20071564750,3/17/2007 4:00:00 AM,Oakwood Village (107),NA,NA,NA,NA,NA,NA
GO-20071438873,3/28/2007 4:00:00 AM,Yonge-Doris (151),NA,NA,NA,NA,NA,NA
GO-20072090220,4/2/2007 4:00:00 AM,Glenfield-Jane Heights (25),NA,NA,NA,NA,NA,NA
GO-20072072766,4/4/2007 4:00:00 AM,Cabbagetown-South St.James Town (71),NA,NA,NA,NA,NA,NA
GO-20071447527,4/5/2007 4:00:00 AM,Mount Olive-Silverstone-Jamestown (2),NA,NA,NA,NA,NA,NA
GO-20071606685,4/6/2007 4:00:00 AM,Woburn North (142),NA,NA,NA,NA,NA,NA
GO-20072086798,4/9/2007 4:00:00 AM,Bathurst Manor (34),NA,NA,NA,NA,NA,NA
GO-20071842715,4/12/2007 4:00:00 AM,North Riverdale (68),NA,NA,NA,NA,NA,NA
GO-20072003231,4/13/2007 4:00:00 AM,Kennedy Park (124),NA,NA,NA,NA,NA,NA
GO-20072178693,4/21/2007 4:00:00 AM,Oakdale-Beverley Heights (154),NA,NA,NA,NA,NA,NA
GO-20072021610,4/22/2007 4:00:00 AM,Playter Estates-Danforth (67),NA,NA,NA,NA,NA,NA
GO-20071971014,4/29/2007 4:00:00 AM,Church-Wellesley (167),NA,NA,NA,NA,NA,NA
GO-20072149719,5/8/2007 4:00:00 AM,Morningside (135),NA,NA,NA,NA,NA,NA
GO-20072198590,5/9/2007 4:00:00 AM,West Rouge (143),NA,NA,NA,NA,NA,NA
GO-20072226769,5/14/2007 4:00:00 AM,Elms-Old Rexdale (5),NA,NA,NA,NA,NA,NA
GO-20072163954,5/18/2007 4:00:00 AM,Mount Pleasant East (99),NA,NA,NA,NA,NA,NA
GO-20072151831,5/20/2007 4:00:00 AM,Kensington-Chinatown (78),NA,NA,NA,NA,NA,NA
GO-20072044021,5/21/2007 4:00:00 AM,Humbermede (22),NA,NA,NA,NA,NA,NA
GO-20071902458,5/23/2007 4:00:00 AM,Banbury-Don Mills (42),NA,NA,NA,NA,NA,NA
GO-20072226684,5/26/2007 4:00:00 AM,Moss Park (73),NA,NA,NA,NA,NA,NA
GO-20072055785,5/30/2007 4:00:00 AM,Kensington-Chinatown (78),NA,NA,NA,NA,NA,NA
GO-20072243955,6/5/2007 4:00:00 AM,Fenside-Parkwoods (150),NA,NA,NA,NA,NA,NA
GO-20072066379,6/9/2007 4:00:00 AM,Thistletown-Beaumond Heights (3),NA,NA,NA,NA,NA,NA
GO-20072127704,6/17/2007 4:00:00 AM,Caledonia-Fairbank (109),NA,NA,NA,NA,NA,NA
GO-20072064605,6/25/2007 4:00:00 AM,Morningside Heights (144),NA,NA,NA,NA,NA,NA
GO-20072064605,6/25/2007 4:00:00 AM,Morningside Heights (144),NA,NA,NA,NA,NA,NA
GO-20072315548,6/29/2007 4:00:00 AM,Regent Park (72),NA,NA,NA,NA,NA,NA
