EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-20151664186,9/26/2015 4:00:00 AM,Bay-Cloverhill (169),Robbery,Robbery - Business,NA,NA,NA,NA
GO-20151667351,9/26/2015 4:00:00 AM,Highland Creek (134),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151667358,9/26/2015 4:00:00 AM,Highland Creek (134),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151661366,9/25/2015 4:00:00 AM,Palmerston-Little Italy (80),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151661366,9/25/2015 4:00:00 AM,Palmerston-Little Italy (80),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151662620,9/25/2015 4:00:00 AM,Caledonia-Fairbank (109),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151672014,9/24/2015 4:00:00 AM,Danforth East York (59),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151672170,9/26/2015 4:00:00 AM,Highland Creek (134),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151667903,9/27/2015 4:00:00 AM,Cliffcrest (123),Robbery,Robbery - Business,NA,NA,NA,NA
GO-20151668551,9/27/2015 4:00:00 AM,Caledonia-Fairbank (109),Robbery,Robbery - Home Invasion,NA,NA,NA,NA
GO-20151670029,9/27/2015 4:00:00 AM,Tam O'Shanter-Sullivan (118),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151670620,9/27/2015 4:00:00 AM,Church-Wellesley (167),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151668551,9/27/2015 4:00:00 AM,Caledonia-Fairbank (109),Robbery,Robbery - Home Invasion,NA,NA,NA,NA
GO-20151668829,9/27/2015 4:00:00 AM,Black Creek (24),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151672038,9/27/2015 4:00:00 AM,Regent Park (72),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151672732,9/27/2015 4:00:00 AM,Briar Hill-Belgravia (108),Robbery,Robbery - Business,NA,NA,NA,NA
GO-20151672410,9/27/2015 4:00:00 AM,Alderwood (20),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151672038,9/27/2015 4:00:00 AM,Regent Park (72),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151668551,9/27/2015 4:00:00 AM,Caledonia-Fairbank (109),Robbery,Robbery - Home Invasion,NA,NA,NA,NA
GO-20151668551,9/27/2015 4:00:00 AM,Caledonia-Fairbank (109),Robbery,Robbery - Home Invasion,NA,NA,NA,NA
GO-20151678991,9/28/2015 4:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151678876,9/28/2015 4:00:00 AM,West Humber-Clairville (1),Robbery,Robbery - Purse Snatch,NA,NA,NA,NA
GO-20151678608,9/28/2015 4:00:00 AM,Oakdale-Beverley Heights (154),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151678580,9/28/2015 4:00:00 AM,Highland Creek (134),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151678606,9/28/2015 4:00:00 AM,Highland Creek (134),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151676307,9/28/2015 4:00:00 AM,Kingsway South (15),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151680222,9/29/2015 4:00:00 AM,West Humber-Clairville (1),Robbery,Robbery - Business,NA,NA,NA,NA
GO-20151679966,9/29/2015 4:00:00 AM,Brookhaven-Amesbury (30),Robbery,Robbery - Atm,NA,NA,NA,NA
GO-20151681869,9/26/2015 4:00:00 AM,West Queen West (162),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151637859,9/22/2015 4:00:00 AM,Birchcliffe-Cliffside (122),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151690047,9/17/2015 4:00:00 AM,University (79),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151688246,9/30/2015 4:00:00 AM,High Park North (88),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151689190,9/30/2015 4:00:00 AM,Glenfield-Jane Heights (25),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151688246,9/30/2015 4:00:00 AM,High Park North (88),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151693582,9/30/2015 4:00:00 AM,York University Heights (27),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151694310,9/30/2015 4:00:00 AM,Beechborough-Greenbrook (112),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151692452,10/1/2015 4:00:00 AM,Markland Wood (12),Robbery,Robbery - Business,NA,NA,NA,NA
GO-20151696526,10/1/2015 4:00:00 AM,Wychwood (94),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151697456,10/1/2015 4:00:00 AM,Morningside (135),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151697455,10/1/2015 4:00:00 AM,Junction Area (90),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151696526,10/1/2015 4:00:00 AM,Wychwood (94),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151697363,10/1/2015 4:00:00 AM,Hillcrest Village (48),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151697786,10/1/2015 4:00:00 AM,York University Heights (27),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151697277,10/1/2015 4:00:00 AM,Bendale-Glen Andrew (156),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151698037,10/1/2015 4:00:00 AM,Flemingdon Park (44),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151697938,10/1/2015 4:00:00 AM,High Park-Swansea (87),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151697594,10/1/2015 4:00:00 AM,Scarborough Village (139),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151697853,10/1/2015 4:00:00 AM,Moss Park (73),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151697456,10/1/2015 4:00:00 AM,Morningside (135),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151703490,10/2/2015 4:00:00 AM,NSA,Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151698200,10/1/2015 4:00:00 AM,Junction-Wallace Emerson (171),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151698842,10/1/2015 4:00:00 AM,West Queen West (162),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151698181,10/2/2015 4:00:00 AM,Junction-Wallace Emerson (171),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151698181,10/2/2015 4:00:00 AM,Junction-Wallace Emerson (171),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151698635,10/2/2015 4:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151698847,10/2/2015 4:00:00 AM,Brookhaven-Amesbury (30),Robbery,Robbery - Vehicle Jacking,NA,NA,NA,NA
GO-20151704006,10/2/2015 4:00:00 AM,Agincourt South-Malvern West (128),Robbery,Robbery - Purse Snatch,NA,NA,NA,NA
GO-20151703606,10/2/2015 4:00:00 AM,Willowridge-Martingrove-Richview (7),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151702459,10/2/2015 4:00:00 AM,Agincourt North (129),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151702141,10/2/2015 4:00:00 AM,Woburn North (142),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151701140,10/2/2015 4:00:00 AM,Rockcliffe-Smythe (111),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151708094,10/3/2015 4:00:00 AM,Junction Area (90),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151710157,10/3/2015 4:00:00 AM,Yorkdale-Glen Park (31),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151709706,9/22/2015 4:00:00 AM,Roncesvalles (86),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151710261,10/3/2015 4:00:00 AM,Downtown Yonge East (168),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151706752,10/3/2015 4:00:00 AM,Fenside-Parkwoods (150),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151706924,10/3/2015 4:00:00 AM,Weston-Pelham Park (91),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151712502,10/4/2015 4:00:00 AM,Kennedy Park (124),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151712217,10/4/2015 4:00:00 AM,Clanton Park (33),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151711108,10/4/2015 4:00:00 AM,Annex (95),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151710574,10/4/2015 4:00:00 AM,Broadview North (57),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151714722,10/4/2015 4:00:00 AM,Trinity-Bellwoods (81),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151710574,10/4/2015 4:00:00 AM,Broadview North (57),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151710701,10/4/2015 4:00:00 AM,Rustic (28),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151711320,10/4/2015 4:00:00 AM,Downtown Yonge East (168),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151718871,9/27/2015 4:00:00 AM,Dorset Park (126),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151720542,10/4/2015 4:00:00 AM,Moss Park (73),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151716202,10/5/2015 4:00:00 AM,Dorset Park (126),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151715988,10/5/2015 4:00:00 AM,Dorset Park (126),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151717785,10/2/2015 4:00:00 AM,Kennedy Park (124),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151718666,10/1/2015 4:00:00 AM,Malvern West (145),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151732132,10/5/2015 4:00:00 AM,Golfdale-Cedarbrae-Woburn (141),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151715988,10/5/2015 4:00:00 AM,Dorset Park (126),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151716202,10/5/2015 4:00:00 AM,Dorset Park (126),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151716202,10/5/2015 4:00:00 AM,Dorset Park (126),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151717482,9/29/2015 4:00:00 AM,High Park North (88),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151721016,10/5/2015 4:00:00 AM,Weston-Pelham Park (91),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151720044,10/5/2015 4:00:00 AM,Malvern East (146),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151720314,10/5/2015 4:00:00 AM,Bayview Village (52),Robbery,Robbery - Taxi,NA,NA,NA,NA
GO-20151718871,9/27/2015 4:00:00 AM,Dorset Park (126),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151722177,10/6/2015 4:00:00 AM,Mount Dennis (115),Robbery,Robbery - Business,NA,NA,NA,NA
GO-20151723328,10/6/2015 4:00:00 AM,East Willowdale (152),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151724959,10/6/2015 4:00:00 AM,Church-Wellesley (167),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151725615,10/6/2015 4:00:00 AM,Moss Park (73),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151725569,10/6/2015 4:00:00 AM,Wexford/Maryvale (119),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151726083,10/6/2015 4:00:00 AM,Rosedale-Moore Park (98),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151726203,10/6/2015 4:00:00 AM,Yorkdale-Glen Park (31),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151722249,10/6/2015 4:00:00 AM,Downtown Yonge East (168),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151725802,10/6/2015 4:00:00 AM,Newtonbrook West (36),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151733322,10/7/2015 4:00:00 AM,Runnymede-Bloor West Village (89),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151734094,10/7/2015 4:00:00 AM,Downtown Yonge East (168),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151731404,10/7/2015 4:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151730562,10/7/2015 4:00:00 AM,Agincourt North (129),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151727998,10/6/2015 4:00:00 AM,Mount Dennis (115),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151732058,10/7/2015 4:00:00 AM,Highland Creek (134),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151733322,10/7/2015 4:00:00 AM,Runnymede-Bloor West Village (89),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151729976,10/5/2015 4:00:00 AM,Downsview (155),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151729976,10/5/2015 4:00:00 AM,Downsview (155),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151729976,10/5/2015 4:00:00 AM,Downsview (155),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151739996,10/8/2015 4:00:00 AM,West Queen West (162),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151739031,10/8/2015 4:00:00 AM,Weston-Pelham Park (91),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151739757,10/8/2015 4:00:00 AM,York University Heights (27),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151740319,10/8/2015 4:00:00 AM,Black Creek (24),Robbery,Robbery - Delivery Person,NA,NA,NA,NA
GO-20151738435,10/8/2015 4:00:00 AM,Kennedy Park (124),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151736100,10/6/2015 4:00:00 AM,Taylor-Massey (61),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151734411,10/8/2015 4:00:00 AM,Downsview (155),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151736732,10/8/2015 4:00:00 AM,North St.James Town (74),Robbery,Robbery - Purse Snatch,NA,NA,NA,NA
GO-20151745413,9/29/2015 4:00:00 AM,Don Valley Village (47),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151744660,10/9/2015 4:00:00 AM,Fenside-Parkwoods (150),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151745719,10/9/2015 4:00:00 AM,Downsview (155),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151745821,10/9/2015 4:00:00 AM,Oakwood Village (107),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151741004,10/9/2015 4:00:00 AM,Mount Dennis (115),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151743130,10/9/2015 4:00:00 AM,Bendale-Glen Andrew (156),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151743130,10/9/2015 4:00:00 AM,Bendale-Glen Andrew (156),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151743157,10/9/2015 4:00:00 AM,Bendale South (157),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151747558,10/10/2015 4:00:00 AM,Regent Park (72),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151746998,10/10/2015 4:00:00 AM,Lawrence Park South (103),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151751484,10/10/2015 4:00:00 AM,Kingsview Village-The Westway (6),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151751348,10/10/2015 4:00:00 AM,West Queen West (162),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151747558,10/10/2015 4:00:00 AM,Regent Park (72),Robbery,Robbery - Business,NA,NA,NA,NA
GO-20151747511,10/10/2015 4:00:00 AM,Wexford/Maryvale (119),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151747022,10/10/2015 4:00:00 AM,Leaside-Bennington (56),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151746998,10/10/2015 4:00:00 AM,Lawrence Park South (103),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151746723,10/10/2015 4:00:00 AM,High Park North (88),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151754212,10/11/2015 4:00:00 AM,Humber Bay Shores (161),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151752294,10/11/2015 4:00:00 AM,Bendale-Glen Andrew (156),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151752772,10/11/2015 4:00:00 AM,Weston-Pelham Park (91),Robbery,Robbery - Vehicle Jacking,NA,NA,NA,NA
GO-20151757162,10/11/2015 4:00:00 AM,Woburn North (142),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151752772,10/11/2015 4:00:00 AM,Weston-Pelham Park (91),Robbery,Robbery - Vehicle Jacking,NA,NA,NA,NA
GO-20151751477,10/10/2015 4:00:00 AM,Lawrence Park South (103),Robbery,Robbery - Business,NA,NA,NA,NA
GO-20151752065,10/10/2015 4:00:00 AM,Danforth (66),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151765644,10/13/2015 4:00:00 AM,Dufferin Grove (83),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151764784,10/13/2015 4:00:00 AM,Rockcliffe-Smythe (111),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151767532,10/13/2015 4:00:00 AM,Golfdale-Cedarbrae-Woburn (141),Robbery,Robbery - Business,NA,NA,NA,NA
GO-20151767221,10/13/2015 4:00:00 AM,West Humber-Clairville (1),Robbery,Robbery - Purse Snatch,NA,NA,NA,NA
GO-20151767442,10/13/2015 4:00:00 AM,Beechborough-Greenbrook (112),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151766160,10/13/2015 4:00:00 AM,Bendale-Glen Andrew (156),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151765644,10/13/2015 4:00:00 AM,Dufferin Grove (83),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151765979,10/13/2015 4:00:00 AM,Bay-Cloverhill (169),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151766288,10/13/2015 4:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151764784,10/13/2015 4:00:00 AM,Rockcliffe-Smythe (111),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151762783,10/13/2015 4:00:00 AM,East End-Danforth (62),Robbery,Robbery - Home Invasion,NA,NA,NA,NA
GO-20151764524,10/13/2015 4:00:00 AM,Humbermede (22),Robbery,Robbery - Purse Snatch,NA,NA,NA,NA
GO-20151762445,10/13/2015 4:00:00 AM,Moss Park (73),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151767947,10/13/2015 4:00:00 AM,Bendale-Glen Andrew (156),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151767334,10/13/2015 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151773299,10/14/2015 4:00:00 AM,Junction-Wallace Emerson (171),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151773068,10/14/2015 4:00:00 AM,Wexford/Maryvale (119),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151770394,10/14/2015 4:00:00 AM,Morningside (135),Robbery,Robbery - Business,NA,NA,NA,NA
GO-20151773068,10/14/2015 4:00:00 AM,Wexford/Maryvale (119),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151772453,10/14/2015 4:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151772934,10/14/2015 4:00:00 AM,Don Valley Village (47),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151773840,10/14/2015 4:00:00 AM,L'Amoreaux West (147),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151771465,10/14/2015 4:00:00 AM,Thistletown-Beaumond Heights (3),Robbery,Robbery - Business,NA,NA,NA,NA
GO-20151770742,10/13/2015 4:00:00 AM,West Hill (136),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151768555,10/14/2015 4:00:00 AM,Scarborough Village (139),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151768555,10/14/2015 4:00:00 AM,Scarborough Village (139),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151768861,10/14/2015 4:00:00 AM,Church-Wellesley (167),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151768645,10/14/2015 4:00:00 AM,North St.James Town (74),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151772292,10/14/2015 4:00:00 AM,Bay-Cloverhill (169),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151775962,10/15/2015 4:00:00 AM,Annex (95),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151774299,10/14/2015 4:00:00 AM,Clairlea-Birchmount (120),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151777071,10/15/2015 4:00:00 AM,Wellington Place (164),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151778794,10/15/2015 4:00:00 AM,Glenfield-Jane Heights (25),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151778075,10/15/2015 4:00:00 AM,West Humber-Clairville (1),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151779244,10/15/2015 4:00:00 AM,West Humber-Clairville (1),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151778535,10/15/2015 4:00:00 AM,West Queen West (162),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151786410,10/16/2015 4:00:00 AM,Weston (113),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151784058,10/16/2015 4:00:00 AM,Lawrence Park South (103),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151785290,10/16/2015 4:00:00 AM,New Toronto (18),Robbery,Robbery - Atm,NA,NA,NA,NA
GO-20151786130,10/16/2015 4:00:00 AM,Black Creek (24),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151786159,10/16/2015 4:00:00 AM,Annex (95),Robbery,Robbery - Purse Snatch,NA,NA,NA,NA
GO-20151786410,10/16/2015 4:00:00 AM,Weston (113),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151782915,10/16/2015 4:00:00 AM,Kennedy Park (124),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151787850,10/17/2015 4:00:00 AM,Church-Wellesley (167),Robbery,Robbery - Business,NA,NA,NA,NA
GO-20151786946,10/17/2015 4:00:00 AM,Church-Wellesley (167),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151786542,10/17/2015 4:00:00 AM,Junction Area (90),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151789698,10/10/2015 4:00:00 AM,Banbury-Don Mills (42),Robbery,Robbery - Vehicle Jacking,NA,NA,NA,NA
GO-20151790266,10/17/2015 4:00:00 AM,Little Portugal (84),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151794483,10/18/2015 4:00:00 AM,Golfdale-Cedarbrae-Woburn (141),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151794225,10/18/2015 4:00:00 AM,Black Creek (24),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151794914,10/18/2015 4:00:00 AM,Malvern West (145),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151795858,10/18/2015 4:00:00 AM,Clairlea-Birchmount (120),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151796445,10/18/2015 4:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151796529,10/18/2015 4:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151796304,10/18/2015 4:00:00 AM,Birchcliffe-Cliffside (122),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151796772,10/18/2015 4:00:00 AM,West Humber-Clairville (1),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151794225,10/18/2015 4:00:00 AM,Black Creek (24),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151796445,10/18/2015 4:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151796304,10/18/2015 4:00:00 AM,Birchcliffe-Cliffside (122),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151796445,10/18/2015 4:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151792417,10/18/2015 4:00:00 AM,Brookhaven-Amesbury (30),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151801381,10/19/2015 4:00:00 AM,Roncesvalles (86),Robbery,Robbery - Taxi,NA,NA,NA,NA
GO-20151803142,10/19/2015 4:00:00 AM,Woburn North (142),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151802878,10/19/2015 4:00:00 AM,Taylor-Massey (61),Robbery,Robbery - Purse Snatch,NA,NA,NA,NA
GO-20151797427,10/18/2015 4:00:00 AM,Humbermede (22),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151801422,10/5/2015 4:00:00 AM,Willowridge-Martingrove-Richview (7),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151802123,10/18/2015 4:00:00 AM,Yonge-Bay Corridor (170),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151800893,10/19/2015 4:00:00 AM,Bathurst Manor (34),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151797889,10/19/2015 4:00:00 AM,Cabbagetown-South St.James Town (71),Robbery,Robbery - Purse Snatch,NA,NA,NA,NA
GO-20151802524,10/19/2015 4:00:00 AM,Westminster-Branson (35),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151800893,10/19/2015 4:00:00 AM,Bathurst Manor (34),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151804653,10/20/2015 4:00:00 AM,NSA,Robbery,Robbery - Other,NA,NA,NA,NA
GO-20151804985,10/20/2015 4:00:00 AM,Cliffcrest (123),Robbery,Robbery - Financial Institute,NA,NA,NA,NA
GO-20151808211,10/20/2015 4:00:00 AM,Rosedale-Moore Park (98),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151808808,10/20/2015 4:00:00 AM,Thistletown-Beaumond Heights (3),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20151805385,10/19/2015 4:00:00 AM,Downtown Yonge East (168),Robbery,Robbery - Atm,NA,NA,NA,NA
GO-20151804985,10/20/2015 4:00:00 AM,Cliffcrest (123),Robbery,Robbery - Financial Institute,NA,NA,NA,NA
GO-20151806034,10/20/2015 4:00:00 AM,Elms-Old Rexdale (5),Robbery,Robbery - Business,NA,NA,NA,NA
GO-20151805734,10/20/2015 4:00:00 AM,Glenfield-Jane Heights (25),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20151806295,10/20/2015 4:00:00 AM,Rockcliffe-Smythe (111),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20151808255,10/20/2015 4:00:00 AM,Junction-Wallace Emerson (171),Robbery,Robbery - Business,NA,NA,NA,NA
GO-20151808211,10/20/2015 4:00:00 AM,Rosedale-Moore Park (98),Robbery,Robbery - Swarming,NA,NA,NA,NA
