EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-20141293711,1/5/2014 5:00:00 AM,Stonegate-Queensway (16),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000197,1/3/2014 5:00:00 AM,Morningside Heights (144),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141290098,1/5/2014 5:00:00 AM,Thistletown-Beaumond Heights (3),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000182,1/5/2014 5:00:00 AM,Danforth East York (59),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141290813,1/5/2014 5:00:00 AM,Malvern East (146),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-201412885366,1/5/2014 5:00:00 AM,Moss Park (73),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141292876,1/5/2014 5:00:00 AM,Humewood-Cedarvale (106),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141291995,1/4/2014 5:00:00 AM,Golfdale-Cedarbrae-Woburn (141),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141291705,1/5/2014 5:00:00 AM,Kensington-Chinatown (78),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141290876,1/5/2014 5:00:00 AM,Steeles (116),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141292574,1/5/2014 5:00:00 AM,Princess-Rosethorn (10),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141292568,12/22/2013 5:00:00 AM,Harbourfront-CityPlace (165),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141292271,1/5/2014 5:00:00 AM,Stonegate-Queensway (16),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141289293,1/5/2014 5:00:00 AM,Humewood-Cedarvale (106),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000172,1/5/2014 5:00:00 AM,Tam O'Shanter-Sullivan (118),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141290456,1/5/2014 5:00:00 AM,Malvern East (146),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141294562,1/4/2014 5:00:00 AM,Downtown Yonge East (168),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141293354,1/6/2014 5:00:00 AM,Regent Park (72),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141291363,12/23/2013 5:00:00 AM,Oakdale-Beverley Heights (154),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141292676,1/6/2014 5:00:00 AM,High Park-Swansea (87),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000165,1/6/2014 5:00:00 AM,Rosedale-Moore Park (98),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000164,1/5/2014 5:00:00 AM,St Lawrence-East Bayfront-The Islands (166),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141294225,1/6/2014 5:00:00 AM,Banbury-Don Mills (42),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000166,1/5/2014 5:00:00 AM,Kingsway South (15),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141294277,1/6/2014 5:00:00 AM,Wexford/Maryvale (119),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141298531,1/6/2014 5:00:00 AM,Eringate-Centennial-West Deane (11),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141298851,1/6/2014 5:00:00 AM,Dorset Park (126),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141300620,1/7/2014 5:00:00 AM,Agincourt North (129),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000199,1/6/2014 5:00:00 AM,Church-Wellesley (167),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
